crown_ids	AC	LI	OT	PI	QU	
518	1.0713467543546218e-08	1.9752029043245235e-09	1.3621255188475805e-09	0.9999909414044782	9.044544725760111e-06	
554	0.00026159130765101825	0.012312845676086658	0.9826683557332583	0.0026345336624177575	0.0021226736205862	
602	0.00019442873322057206	6.529363684509596e-06	5.727987815482716e-06	0.9939656536186879	0.005827660296591614	
207	7.569040177463193e-06	4.735596770372743e-06	3.669304115753391e-08	0.9985864148890472	0.0014012437809638027	
292	3.4460536834409193e-07	8.234511056307887e-07	1.7287973429692748e-09	0.9935393541703084	0.006459476044420482	
283	1.1867927895954166e-07	3.0498807504045904e-07	2.735938141538409e-09	0.9998657050687537	0.00013386852795412108	
13	4.1833264845447175e-07	1.1453136783177335e-07	6.800818098846823e-08	0.9999756988706069	2.370025719585402e-05	
174	3.450420257729493e-05	1.0232885807307026e-06	1.8962802745789963e-07	0.021496370869177644	0.978467912011637	
258	0.014178742662861508	0.0005398148564275685	0.00023960423627954232	0.9602614085037396	0.024780429740691737	
339	0.0002673652763947127	2.0936109119065533e-08	2.138202309948066e-06	0.17189078397993762	0.8278396916052486	
57	4.682568158099659e-08	1.5062806446552188e-07	1.8571449595385284e-10	0.9998484765592495	0.0001513258012899783	
182	3.478943457815217e-05	8.242172675893067e-05	3.880781575290829e-08	0.4358032322893903	0.5640795177414568	
30	1.1359352943151062e-05	1.862272203817194e-08	1.1924694826445137e-09	0.005662013367355314	0.99432660746451	
100	1.0967867544879148e-05	2.054331050860749e-05	1.437202289729861e-06	0.9998847942074963	8.22574121603426e-05	
266	4.816963816417628e-07	3.700504837265e-05	1.3136525189490269e-09	0.000193144108834967	0.9997693678327582	
415	1.2889042058380353e-06	2.728687755266386e-06	5.687150429270586e-08	0.9985215131116013	0.001474412424933223	
20	2.668849252766022e-06	2.6313203531213656e-06	4.568240272614228e-05	0.9897920580879591	0.010156959339708912	
292	1.4488346621537741e-06	2.4236137599479413e-06	1.6589025142369846e-08	0.9982798422868412	0.0017162686757114945	
160	4.4972959623418825e-06	2.180554084170955e-06	1.6422773983855227e-06	0.9528668355401909	0.047124844332364337	
598	0.0001982963112677108	8.577981836598585e-05	8.790555538400384e-07	0.796607720707801	0.2031073241070115	
114	4.7914218500294935e-06	8.907947556196523e-06	1.1476906674902103e-07	0.9846559956883886	0.015330190173138414	
25	2.6502812517307564e-08	6.67746034767727e-08	1.2871706871412173e-10	0.9998546973473595	0.0001452092465072506	
71	0.002123532596780348	6.9612006645999e-05	1.0534692960126192e-05	0.9936876885680022	0.004108632135611203	
432	0.0011939175267566963	1.2607661873402348e-06	7.240329018924292e-05	0.0004361103162606867	0.9982963081006061	
373	0.0004014231884208534	0.999375547195715	2.8137552053897e-05	1.3169335438231544e-07	0.00019476037045601998	
586	2.789507913356712e-07	4.456813658735085e-07	3.54617179855793e-08	0.9999854869668087	1.37529393162029e-05	
21	7.891076884326431e-06	2.0328787870047636e-06	2.6106741109865394e-06	0.9999851699125903	2.2954576273112156e-06	
265	3.071208496388257e-05	3.836954150437456e-06	9.217827620165391e-07	0.07246264489921594	0.9275018842789078	
304	1.2260675669367997e-09	3.2065529462796948e-09	6.818856883936098e-11	0.9980497792015658	0.001950216297625192	
382	0.00027202316908835864	0.0037437779440449904	1.4321231684327697e-05	0.008646421301795122	0.9873234563533871	
404	9.41176949094599e-06	1.409101081829158e-05	1.2102607574587744e-08	0.9663833496385177	0.033593135478565475	
190	0.5877500777285944	0.3769578391022155	0.031219376054373537	0.00036244784938606144	0.0037102592654303865	
140	0.07807188445347324	0.000925454724644334	0.03727022554713152	0.11053607462909408	0.7731963606456568	
338	6.601971302509985e-05	5.750303661631956e-05	1.1056028583785357e-05	0.9847610373204692	0.015104383901305632	
382	5.614070610088064e-06	9.748068939152856e-06	2.8429504142434406e-07	0.00018600439342998927	0.9997983491719794	
398	2.3443079934430105e-07	7.180742205212004e-07	5.933950274887427e-10	0.9986507837103075	0.0013482631912775556	
529	2.067404849757337e-06	3.4083533802665915e-06	2.2507731950901428e-09	0.9284067240015843	0.07158779798941253	
280	1.304640953385789e-06	2.3425419954024584e-06	1.1046418047263242e-06	0.9999321377378522	6.311043739424976e-05	
602	3.67049739172889e-08	6.09120384331512e-08	2.7420769362531453e-09	0.9978301526764839	0.0021697469644269556	
265	6.4353819842105e-05	0.00042804702443320283	7.355392222135979e-07	0.06981436963598496	0.9296924939805175	
100	2.471550109013685e-05	8.059958545693872e-06	5.591473616185721e-06	0.9997807210512656	0.00018091201548226746	
235	0.9581895858397501	0.04004685444817354	0.0015845096350971086	6.130950799824585e-07	0.0001784369818992943	
395	8.962311761210458e-07	6.169144493846704e-06	1.5032100718586096e-08	0.996964558496999	0.003028361095230244	
490	0.01923217790968654	6.894750153322602e-05	0.006684572806418104	0.05201680027092846	0.9219975015114336	
367	0.000131776469151337	0.00013459847794453038	0.0038621444328090313	0.7994754201879524	0.19639606043214267	
338	7.302194377299171e-05	1.8951886632045074e-05	1.1029681919299488e-05	0.9699468357771054	0.02995016071057034	
203	0.0012901150152085214	0.00013839892158063664	1.9039260435585734e-06	0.002477391811600559	0.9960921903255667	
431	0.003508688007288009	9.0173349620518e-15	2.5285590054186087e-10	0.02845352452683357	0.9680377872130135	
612	2.588386665157336e-07	7.57422944413197e-07	1.8627944561837854e-07	0.9980937324264719	0.0019050650324715826	
554	4.247948760333752e-07	2.814556372624741e-06	0.9999936855308569	2.012230819263055e-06	1.0628870751159362e-06	
198	0.002448541268506895	2.538055265585664e-05	4.983507021951458e-05	0.9794785079463565	0.017997735162261084	
527	9.48374903952521e-05	1.0675838062159263e-05	6.00654876505661e-05	0.9829944786911553	0.016839942492736553	
480	8.910769087896748e-09	4.918166396568039e-08	8.896492110804885e-09	0.9999599498947186	3.998311635618948e-05	
111	7.820066037543569e-07	7.908586365844311e-07	1.803867426474702e-07	0.9995453850860783	0.0004528616619389244	
110	0.0017403658810039675	2.685499788992586e-06	7.185802307822819e-05	0.9571476579576327	0.04103743263849632	
235	0.9901165907544249	0.008016811078938067	6.533314879926455e-06	1.6661838580257717e-06	0.0018583986678992258	
564	0.3898819054618722	1.6296282840185132e-08	4.42679863489644e-06	0.04925261324639419	0.5608610381968159	
390	1.3857140810748774e-06	8.269189217999364e-06	6.2758058450925545e-09	0.9455410350271803	0.054449303793714765	
382	0.00020910496750844738	1.0073111072623329e-12	4.032782032203553e-09	0.007447665737095028	0.9923432252616071	
45	1.2048821912312375e-05	6.116926760943883e-06	5.575367164437863e-06	0.9998994839461488	7.677493801349952e-05	
466	4.314111730049703e-06	4.394797745948475e-06	4.780835395632327e-07	0.9853123085913545	0.01467850441563003	
295	0.0025695954443086073	5.213682741654769e-07	7.462565557929228e-06	0.009608709810237792	0.9878137108116215	
135	2.925400320534733e-07	2.7305969421815846e-07	1.0384043125529118e-09	0.999711499885301	0.00028793347656835345	
505	0.00011146821434396467	0.00042419563852391006	0.0012197888140876684	0.9979088283691765	0.0003357189638679574	
208	5.488162097981875e-10	1.0870841051645284e-09	1.3904066720703303e-09	0.9996205736781987	0.0003794232954943699	
99	1.4346130805288836e-05	2.2821132601337355e-08	7.082252861658598e-08	0.9970559001755238	0.002929660050009524	
119	4.1733930243751e-06	1.028441143224281e-05	8.319544708832415e-06	0.0008871853864690625	0.9990900372643654	
293	3.435925911696606e-07	1.7619300854657845e-07	1.2114009048194837e-07	0.9998138336395539	0.0001855254347558525	
177	5.296841199293244e-07	5.588955061770584e-07	2.052222074078271e-09	0.9989934071725409	0.001005502195611114	
405	1.023346252211836e-05	1.9035592230682343e-06	5.219414664968959e-06	0.9992476014292321	0.0007350421343577055	
351	5.447046721298499e-06	1.277226291171054e-05	1.7189735125062115e-09	0.6421618177697949	0.35781996120159865	
98	0.0016367560808371207	0.0009230906328385895	9.53958908314821e-07	0.9635366406383856	0.033902558689030256	
339	0.004232078207499077	4.595702160782234e-05	0.0003081198585219658	0.2782829052379238	0.7171309396744473	
306	8.962990873145665e-08	1.3209192103831775e-07	6.1401751464614854e-09	0.9897152364189744	0.010284535719020535	
379	0.00011785118643377703	0.00012605562918334824	1.6875804324096482e-05	0.00026316402745968164	0.9994760533525993	
279	0.00019075974814137205	1.948363284453382e-06	4.2557786303641985e-06	0.0040995495393903155	0.9957034865705534	
157	0.994522031612847	0.003027559195943976	0.00016862396482567716	2.9294376077810367e-05	0.002252490850305537	
373	0.0021521239960821466	0.9975472329731953	5.3117427385862526e-05	1.8337951804501944e-06	0.00024569180815630585	
454	0.001733502116059318	0.0010325150530916985	6.0092036193315455e-05	0.9738814679665964	0.023292422828059326	
471	4.7369111787608296e-06	2.700456327350771e-06	2.582459716592267e-07	0.9969361187424295	0.0030561856440927716	
155	0.002343570783066451	0.0001869198677041811	0.0006723753627189739	0.8994504560665232	0.09734667791998722	
291	4.6508701078284024e-07	1.0289125857648352e-06	1.3369626790358813e-08	0.999378045182464	0.0006204474483127414	
602	0.00034036708460291295	1.3127778080521486e-05	4.954396238909842e-05	0.8304871889107525	0.16910977226417506	
155	0.004059303650809099	1.1648421419567919e-05	2.7621413502901504e-06	0.9826596394851554	0.013266646301265752	
265	7.21067144152656e-06	1.8784267353525097e-06	1.5443578619488222e-09	0.000347160969948765	0.9996437483875165	
338	5.480337106763187e-06	1.9798298120746398e-05	2.3791557048134252e-08	0.9263405864426416	0.07363411113057379	
423	8.676355325712946e-06	5.995012966727568e-06	3.671520063066603e-08	0.9950224727991881	0.004962819117318842	
455	3.617074788167815e-05	7.198300165936075e-06	8.008698305355786e-07	0.30956932838855716	0.6903865016935647	
295	1.2836311865957072e-05	8.360177863034061e-11	1.1392772946660403e-08	1.3739657394837211e-05	0.9999734125543646	
405	0.00015746126166854224	4.061256223347659e-08	9.781709721766217e-08	0.9934389615582286	0.006403438750443282	
242	1.2515214214325118e-10	3.444349623377837e-10	3.237548130504621e-11	0.999999994233244	5.2647932372589285e-09	
283	1.7852618535273397e-08	5.8952383188318893e-08	1.0449701228707879e-08	0.9999901352429295	9.777502367659848e-06	
388	1.1883010049311165e-05	7.659128879987849e-05	3.554976272168196e-08	0.016638654208377596	0.9832728359430105	
505	2.317809343530667e-05	1.2378719588124094e-05	0.004362492857550459	0.9955545894217294	4.736090769681828e-05	
265	0.00010517118742918463	1.1171861913899728e-05	1.6758354883360774e-05	0.009591423373968925	0.9902754752218046	
232	6.124150583394402e-07	9.256403838854561e-05	5.750667060471685e-08	3.356036027759024e-06	0.9999034100038546	
265	1.2003702152568063e-05	3.925507571428746e-06	7.187831087555529e-09	0.0010735868808114941	0.9989104767216334	
450	3.604285243225911e-06	2.564814767903858e-07	3.1179728248677476e-07	0.9999791516710141	1.6675764983217273e-05	
398	8.098464516220716e-07	3.281874684183317e-06	4.54526121508155e-10	0.9923944224332428	0.007601485391095309	
557	1.8554012086495053e-06	3.3781772506785305e-06	1.7271263085105818e-08	0.9976548186047813	0.0023399305454961696	
73	1.8310579318230552e-05	3.5362120964402072e-06	6.9107085860569945e-06	0.023511968570164413	0.976459273929835	
31	6.478793138428971e-06	1.4606616770140985e-07	4.781407927464334e-06	5.412216711976382e-08	0.9999885396105994	
72	4.1105607635140314e-07	5.24333512344672e-07	4.0951154015451384e-07	0.9995082087249946	0.0004904463738767039	
405	0.0007961121709341419	8.687149541872905e-09	1.2605431692974633e-07	0.9633043910030871	0.035899362084512214	
133	1.526279822239398e-05	1.4826492860118553e-05	3.44073787195316e-06	0.9961413976120775	0.003825072358968017	
295	7.170629506854297e-06	1.1011597188143351e-05	1.1874911469386442e-07	0.0003219803420561598	0.9996597186821341	
45	0.00015023797003759767	3.762037661253726e-08	1.1004649433359361e-07	0.9997219388569418	0.00012767550614964238	
188	0.0009679817050163893	0.00033221887595880794	5.144576522986464e-05	0.9983713814006503	0.0002769722531445584	
21	1.179727275366079e-06	2.9657277063725168e-08	5.620782129019236e-08	0.9999952274336478	3.506973978452102e-06	
399	3.5486601021046885e-06	1.3911275884491376e-07	7.69158657822886e-07	0.9988684097196654	0.0011271333488157968	
530	3.174965991573975e-08	1.7401185725563358e-08	1.0378883372884032e-09	0.9983432555305819	0.0016566942806841636	
72	8.702690712918974e-07	1.0440367889556606e-06	2.182710640354145e-07	0.9999915736045162	6.29381855940445e-06	
302	3.5101184298476696e-05	6.340073279640721e-06	0.0003082213209100424	0.7964300805376007	0.2032202568839112	
265	7.736259718950812e-06	1.2600806964536061e-05	5.596165601427223e-06	0.012337190321832295	0.9876368764458828	
342	0.00032399110112883684	4.992611040746856e-11	1.9348430921535575e-09	0.7541484707635895	0.24552753615051248	
601	3.799009860447866e-06	2.105758213103893e-06	1.3895357136566051e-08	0.9803276388080351	0.019666442528534354	
232	6.589622480370306e-06	0.00033345086689970746	3.838822181390813e-09	1.2937569128143474e-05	0.9996470181026696	
82	5.480665866180147e-06	7.852651272115266e-14	1.4246939161742107e-09	0.0009512224509090985	0.9990432954584524	
484	1.1701984837716065e-05	1.7486059433812288e-05	1.6528781825950878e-06	4.689868820623294e-05	0.9999222603893396	
115	1.0372114323737598e-06	7.513074290710229e-07	9.395530397475229e-09	0.9986422119074642	0.001355990178143969	
97	1.2412114155806589e-05	1.1018490423346924e-05	4.591844916989295e-05	0.9984518357403099	0.0014788152059410982	
407	9.39153828309505e-06	1.6118698727793558e-06	3.084563701479887e-09	0.9724700087705476	0.02751898473673283	
213	5.7214654627475706e-05	3.334332628182978e-07	7.510493551962829e-07	0.9997168240089137	0.0002248768538407454	
100	0.0016082637959670119	1.3804708155868562e-05	1.8423477188251017e-05	0.9972480244349088	0.0011114835837800871	
398	1.0466452025177918e-06	2.8211709226357545e-06	2.403003203244749e-09	0.9953699789723084	0.004626150808563241	
177	3.127271051846604e-08	5.440852345062093e-08	1.2769746394076117e-09	0.9999465020733368	5.341096845464423e-05	
373	0.20220449802735144	0.7933293738636311	0.0016940087143719634	1.696574074542842e-05	0.002755153653899979	
206	0.0029487544282803587	2.5706101682568528e-11	2.7928779652648888e-09	0.05351370409741901	0.9435375386557165	
554	6.966423598783415e-07	1.72516490486994e-05	0.9999810114685086	2.646829161294407e-07	7.755571665893336e-07	
521	5.932903924726656e-05	2.180999644694762e-05	8.93704991593074e-06	0.999827043958536	8.287995585373268e-05	
340	0.15521337428650192	3.062949993897658e-05	0.02630970947577269	0.00032857867018371744	0.8181177080676026	
292	4.803379830163246e-05	1.0670746314803981e-05	1.3639542200109301e-05	0.9935205350261856	0.006407120886997851	
162	1.9187263840238863e-06	2.3439270097573247e-10	1.921483326797827e-09	0.9998833112553573	0.00011476786238262104	
25	2.690838831231033e-07	2.9158426261606e-07	6.585520705709865e-10	0.999932136193881	6.730247942115577e-05	
417	1.2884879636227074e-07	1.2746569932778304e-06	5.240501346916255e-08	0.9993425912816608	0.0006559528075361555	
67	3.24184135503086e-08	8.827659282385032e-08	2.2857578492168944e-08	0.9999977235879169	2.1328594983218473e-06	
490	0.012270692170660428	1.0609737734046782e-06	5.3634743230295086e-05	0.0006560216730317021	0.9870185904393041	
99	2.6283923193274464e-07	5.469839712067338e-07	5.155205779397068e-07	0.9999493214010329	4.9353255186179865e-05	
226	1.2704646571086158e-05	4.5638715061993995e-10	1.3660286897528776e-07	0.9916187046826516	0.008368453611521222	
71	0.0006043474998380221	1.6951609909619382e-05	3.1714794064162055e-05	0.9973047490256207	0.002042237070567588	
266	2.0662197846342916e-05	0.00016723553495900616	0.00010303295738155224	0.00017499052391019694	0.9995340787859028	
293	6.813501134385437e-07	1.1038944203174085e-06	3.983897504644655e-09	0.9810231521345747	0.01897505863699408	
382	2.9050272997964283e-05	0.0012178470534915439	2.1556687517086026e-06	0.058820894209813936	0.9399300527949449	
99	0.0014339526367664896	2.769895268148312e-09	3.135411813800273e-08	0.9611693623691184	0.037396650870101675	
375	5.988042751361954e-07	1.3687707655701282e-06	2.233171657329588e-07	0.9999043505051597	9.345860263377644e-05	
601	4.013584746452658e-07	8.146207425842494e-08	1.3897740042876566e-08	0.9999608867552934	3.861652641747489e-05	
598	8.601583922034779e-05	5.197951014811263e-05	4.5298252735516243e-07	0.9462624961465435	0.0535990555215608	
270	5.567648977672141e-06	1.1251895420177844e-05	1.563631943258092e-08	0.9896117063296369	0.010371458489645786	
21	0.0005727611939881353	1.3741327517487006e-05	0.0008031556516703543	0.998548344915159	6.199691166524058e-05	
490	0.014035477136942245	9.46615582257923e-10	3.146751719078574e-07	0.2528598807893179	0.7331043264519522	
274	0.00010973828722638261	0.00010458190053755598	2.0221855819798626e-05	0.9124584743887615	0.08730698356765478	
266	5.144755387209863e-05	0.005785094135459616	1.6363367845634386e-07	7.736368027800409e-05	0.9940859309967119	
530	1.8382682164595858e-07	1.7940103643892679e-07	2.88556153372469e-08	0.9993222042479949	0.0006774036685318456	
587	2.204529644621858e-05	0.00010554060399172955	1.560115776274141e-08	0.06179901565930348	0.9380733828391008	
73	1.893522193380984e-05	6.066871897355502e-06	3.2679466572926116e-06	0.002955724434883237	0.9970160055246282	
232	2.5813054582879335e-06	3.597728991361954e-05	8.824357395657558e-07	1.0470437012531156e-06	0.9999595119251873	
29	5.675064750716278e-06	4.716630033039792e-08	1.2075951588847021e-07	0.998738352685763	0.0012558043236700512	
493	0.00015416849642858966	1.512532554441826e-08	1.8178074083045906e-08	0.9215269305369107	0.07831886766326102	
58	3.3360537025516142e-06	2.787295660364875e-06	2.432582945486668e-07	0.999826904602962	0.00016672878938047022	
172	3.8079967973637526e-08	1.0306605288957004e-07	2.029469605254199e-09	0.9999980591179507	1.7977065587875397e-06	
373	0.000904535023353593	0.9989124486033908	0.00017268977126476807	8.490562215203884e-08	1.0241696368788089e-05	
134	6.678144810881717e-06	1.080621808373587e-09	5.076619341470535e-09	0.9999900991192826	3.2165786653764225e-06	
601	3.145122585603027e-07	9.09148380647873e-08	3.945701342747262e-09	0.9997384192527353	0.00026117137446682575	
398	4.249764311693825e-07	6.54824247208907e-06	3.984327825720587e-09	0.9999675822305761	2.544056619287444e-05	
497	2.3526905550130908e-08	3.8057011709352164e-08	1.909890437047203e-09	0.999668349727047	0.0003315867791451888	
207	0.0001972815117617113	6.965441324787276e-06	8.966803081325539e-07	0.9995339371689196	0.0002609191976856462	
55	7.469132003612887e-08	3.157343953486683e-07	1.52430114712328e-09	0.9998790850729645	0.00012052297701887534	
474	0.0003043529006468044	1.979669181617805e-05	5.8316342497280844e-05	0.9890473556740609	0.010570178390979025	
324	1.7232767408915816e-06	2.1180726667390645e-06	1.0325415852584031e-07	0.9983438628581599	0.0016521925382740256	
72	9.732373855657964e-08	2.166972351005916e-07	1.0040307344627375e-07	0.9999959269781102	3.6585978427391006e-06	
83	0.8359883321094868	6.261045005016553e-09	5.372864068468241e-07	0.13482113995149736	0.029189984391564033	
161	6.658737369053025e-06	9.97525998975377e-06	4.058178419074461e-08	0.9628153096047809	0.037168015816076046	
168	7.3935229377859495e-09	5.7731222383074496e-09	4.3717116658798416e-11	0.9999873888946872	1.2597894950621684e-05	
21	6.229601590562994e-08	3.077451465000672e-08	8.260039698780029e-07	0.9999971326270494	1.94829845015755e-06	
161	9.336402437656042e-07	1.1284524652221932e-06	2.3350636282753125e-09	0.9282289650990421	0.07176897047318534	
612	1.1487046274556693e-05	2.608028284753043e-10	3.2724365005495904e-10	0.997619970538006	0.0023685418276730894	
231	5.7220780515130706e-08	2.4831757477246902e-08	2.2065743143379857e-10	0.9931411719186539	0.006858745808150721	
410	0.16230808800171265	0.0570041956517021	0.7696456383733504	0.0038109733723855743	0.0072311046008493324	
55	4.927565406022683e-07	1.276205324471962e-06	1.7673866677576813e-08	0.999415970579179	0.0005822427850892505	
424	0.00023608055028976198	0.0007056818860348968	2.6749498083999624e-06	0.9970151954404313	0.0020403671734356725	
318	3.046227617803188e-07	4.625084991619345e-08	2.1350177760871855e-09	0.9257799375938501	0.07421970939752055	
21	3.0389531966349775e-05	2.791943616716311e-05	1.9136664838491722e-05	0.9999071041253331	1.5450241694780668e-05	
266	8.321874465964928e-06	0.000627898458584807	3.962390233486895e-08	0.0002605090112745209	0.9991032310317725	
266	2.1437588506959076e-06	0.0007619243304692138	3.899721652498438e-08	0.0029903209451776318	0.996245571968286	
58	3.305553119613499e-08	3.295850574377116e-08	4.605111942130122e-09	0.9999842824784411	1.5646902410115392e-05	
478	0.011333441763166996	0.0013931367705993932	0.0002808872087115966	0.4253761016112466	0.5616164326462754	
71	0.00013413985839662055	5.730722426645963e-05	1.1301190430977423e-07	0.9907093840369569	0.00909905586847561	
398	4.442125329168415e-07	7.280427487536218e-06	6.585756282074358e-10	0.9923263569601128	0.007665917741291073	
490	3.973888846248383e-06	4.040211407417225e-07	1.4033069260027622e-07	0.0016499291178098984	0.9983455526415105	
612	0.0009845100021518638	9.920737780730056e-11	1.0082648841608994e-09	0.9059091283529511	0.09310636053742495	
271	0.00024529599897976916	6.13522982592736e-07	1.5853227600480997e-06	0.933645670912636	0.06610683424264163	
402	3.209387695195736e-07	4.95574242000634e-07	5.206809791623996e-10	0.9978360061391676	0.002163176827139976	
497	0.00011880958498202256	3.484746644081814e-05	9.629544926359543e-06	0.9993339643130372	0.0005027490906137158	
484	9.652158129141957e-05	0.000692360998806711	1.6546577653253577e-05	0.002790641386748334	0.9964039294555003	
71	0.0007244322389533299	3.383075211439736e-05	7.654205618425475e-07	0.98655027583961	0.012690695748760479	
430	0.007732456728626263	0.0019867928885043368	0.001576334474978436	0.9868576005829865	0.0018468153249045554	
199	3.5833021435085024e-05	3.165948729905972e-06	1.408532643874079e-07	0.9986455158887484	0.001315344287822407	
403	4.419443947713151e-05	1.9682831237108726e-06	9.029149394547846e-06	0.9995034418855064	0.0004413662424980709	
405	1.5174496090862408e-05	3.7414148266171775e-16	2.7745417064409572e-14	0.9992074097545728	0.0007774157493082144	
539	6.7276992344091715e-06	1.2172213333795912e-05	5.109833659231814e-07	0.9661573036429579	0.033823285461108	
382	4.003347477815839e-05	0.0008521229367863392	2.5227309154697886e-06	0.007646890348608238	0.9914584305089117	
382	0.0009716449112963656	0.00012351275157748655	2.2126133914315192e-05	0.0021360282076472855	0.9967466879955645	
183	0.002445354123061586	0.00034293344574537764	0.0006692839170211215	0.9952018456537506	0.0013405828604214757	
373	0.0004199498985065498	0.999460580572954	8.872599532671348e-05	6.67662777281086e-08	3.067676693511315e-05	
82	2.1910248553885473e-05	3.3625596743812817e-13	3.368251635262381e-08	0.019888087446290503	0.9800899686223031	
318	1.6579589693685065e-06	1.625714881944709e-07	4.08873208361661e-07	0.9675220935514448	0.03247567704488937	
4	0.00036535609116820764	5.9398186764965473e-08	9.8363082883188e-08	0.9994704228464217	0.00016406330114055332	
281	0.00011327931768726103	5.855652219885908e-09	5.729178649328163e-06	4.362091410869214e-05	0.9998373647339026	
369	2.0911970250923384e-05	2.268481423152711e-05	4.528839127270291e-07	0.9993007173766814	0.000655232954923372	
394	7.769628170571072e-07	5.089377186280604e-07	1.9178524035334272e-07	0.999955095004028	4.3427310195988385e-05	
18	0.0005857860071916772	3.537017177373947e-05	5.5044875615286186e-08	0.00022120531724298834	0.9991575834589159	
281	2.9762191229018873e-06	0.00031673921080001293	1.1883015184597059e-06	0.0011482188957708966	0.9985308773727878	
476	0.00913782072338204	0.0065100569635905695	1.4691036197825974e-06	0.0013137024750227533	0.9830369507343849	
52	0.0006212523825240775	5.205190510975325e-07	4.763382126678544e-06	0.006023784295628749	0.9933496794206693	
79	1.1833676537888077e-05	8.124764204211438e-06	6.10058057500756e-06	0.9664086976552606	0.03356524332342238	
13	3.030661303204934e-07	2.7213129158159856e-07	3.365233086349453e-08	0.9999913998872068	7.991263040341453e-06	
90	0.021644601324830866	1.3601889845990974e-08	2.8662182637862815e-05	0.007174912862816554	0.9711518100278248	
295	2.2806134885150045e-05	6.860478145613504e-15	3.663628155396442e-12	0.00024158557217508343	0.9997356082892693	
111	0.0005105100805288406	6.680777312705726e-05	3.926790825414879e-05	0.9958654613021869	0.003517952935903075	
199	0.002120173239285029	7.56533636149998e-05	1.5749064320254558e-05	0.9974337449063219	0.00035467942645779036	
164	3.7532373673117615e-07	2.4381970488531936e-17	8.434101502592688e-13	2.5985653483656124e-05	0.9999736390219363	
171	7.460674236728715e-07	1.1022124869915234e-06	1.2282500111875553e-06	0.0023085208698510173	0.9976884026002272	
291	4.1440176486064854e-05	1.0600903287557847e-05	4.227224394005755e-07	0.6623917498021892	0.3375557863955979	
266	6.441856670618573e-06	0.00014991065260876836	1.887918726028795e-09	5.976068302463284e-05	0.9997838849197773	
405	0.0006829546975159821	5.558725070801694e-11	3.4843279745259447e-09	0.7914434045768549	0.207873637185714	
469	0.00031257280940608724	7.496079208201508e-08	7.637487544016442e-06	6.488046646302803e-07	0.9996790659375933	
471	0.00011675644471944073	1.1388175395466871e-05	1.2286456271311327e-05	0.9983397589005533	0.001519810023060527	
291	3.5757835159083037e-06	1.248571847258462e-05	6.223343015916344e-08	0.9590009584590057	0.04098291780557563	
419	0.00033971084087832597	6.686201614421673e-08	1.2149464277057437e-07	0.4410648035914462	0.5585952972110165	
215	4.610361880477673e-05	3.952765952670939e-05	2.1342257264676945e-06	0.9917600063312626	0.008152228164679254	
205	2.152178339469552e-07	2.3541969839412e-07	1.2286531777359308e-08	0.9998605112981774	0.00013902577775845197	
133	0.0003105791773114103	0.00010851398803394337	0.00013838887694146801	0.9796322781870925	0.01981023977062065	
58	0.013600772545352614	6.768776148077825e-07	5.054788880234615e-06	0.9519574671449	0.03443602864325235	
169	3.313260285589479e-07	1.6884998738410407e-07	7.178974504489151e-07	0.9992861721674038	0.0007126097591297614	
287	5.5501733459549765e-05	2.2298402627664376e-05	3.663925712217588e-06	0.995834468155353	0.0040840677828476064	
281	4.268987405299273e-06	0.0004199943041505966	0.0006448742937488184	0.16200578851138375	0.8369250739033115	
528	2.8106319023088713e-05	4.278149760675434e-05	2.388519085530354e-06	0.8858404879711997	0.11408623569308483	
232	4.4606691445405143e-07	1.940072810746239e-06	3.621053302418969e-08	2.0136159245529546e-08	0.9999975575135825	
31	2.8555885350671645e-06	1.5103793588167672e-06	4.813230064281994e-08	3.630694640085529e-08	0.999995549592859	
594	2.542518428089416e-05	6.039779415423314e-05	1.2471570891741754e-07	0.7564853794249317	0.24342867288092426	
281	3.9337392185887666e-07	3.535329435734469e-05	0.00020160720801388107	0.00022113707304813592	0.9995415090506587	
392	6.090215970294004e-07	7.334842465917519e-05	3.7676641049371514e-05	0.993303044839048	0.006585321073646335	
398	9.392886743824474e-09	1.9498024848167517e-07	1.5142563023506675e-11	0.995368369222315	0.004631426389407172	
229	5.7382150679969824e-06	1.0585723040377585e-05	6.898891278889543e-08	0.9824843268988365	0.01749928017414241	
71	0.0002826108038463693	3.345226286058736e-05	7.434399427730342e-06	0.9960080978587504	0.0036684046751149233	
338	2.8894598249741984e-06	5.252722274297216e-06	1.6382069206126923e-08	0.955380470596687	0.0446113708391446	
586	0.00013420757859188896	1.4008418340151084e-06	4.890356459249898e-07	0.9992678351687416	0.0005960673751863921	
496	0.00040169414742941413	4.786518876566003e-10	8.874011420780065e-10	0.9929161218443093	0.006682182642208249	
241	5.279255924286496e-07	1.476592780756155e-08	1.1934618075889314e-08	0.9999436757064425	5.576966741916952e-05	
367	1.379296598563712e-06	1.3118212469316369e-05	3.1872679131845133e-06	0.9945521891819091	0.00543012604110984	
114	0.00021494248772740664	2.2158305645782396e-05	5.2633428257792594e-05	0.9952757780990414	0.004434487679327485	
601	8.178304444887903e-07	1.7342425371428684e-07	3.753135115103869e-08	0.9999332891362143	6.568207773637657e-05	
119	1.6098906111320247e-05	7.680068012227609e-06	2.5621753269689863e-07	0.000645165346075121	0.9993307994622685	
183	8.57821258586676e-05	6.535701137447847e-09	1.7175369001674473e-08	0.9982274895483125	0.0016867046147587394	
