Crown_id,Genus,Probability
388,LI,0.00011977838092487784
388,OT,1.357283099806394e-07
388,PI,0.06154012282035551
388,QU,0.9383124357321735
390,AC,6.436727030506123e-06
390,LI,7.6052656055435295e-06
390,OT,7.130679666945613e-09
390,PI,0.9809233145079747
390,QU,0.019062636368709616
391,AC,0.00012197120112788808
391,LI,2.8324118956237985e-06
391,OT,2.988398980818207e-05
391,PI,0.9318032249263375
391,QU,0.06804208747083067
392,AC,5.470703316040768e-06
392,LI,6.464557412644146e-05
392,OT,9.501831235237716e-05
392,PI,0.9853128018223132
392,QU,0.01452206358789201
393,AC,3.370550860859082e-05
393,LI,3.6882636308918916e-05
393,OT,0.00017640375432983
393,PI,0.4174797088475603
393,QU,0.5822732992531923
394,AC,1.945723636097852e-06
394,LI,9.426515696924079e-07
394,OT,7.623914501360375e-07
394,PI,0.9990093176845007
394,QU,0.0009870315488432892
395,AC,4.0204136583786515e-06
395,LI,2.2507789130973335e-05
395,OT,5.342499701318953e-08
395,PI,0.8423035958751482
395,QU,0.15766982249706546
397,AC,8.155016161037556e-08
397,LI,1.1328775704185863e-06
397,OT,1.8347454216769196e-09
397,PI,0.9983531781619668
397,QU,0.0016456055755557969
398,AC,7.424957475477622e-06
398,LI,3.2854291789102857e-06
398,OT,4.146938500832283e-08
398,PI,0.9616607349732789
398,QU,0.03832851317068184
399,AC,7.583099345282419e-07
399,LI,7.568799946358541e-08
399,OT,1.8916178182116613e-07
399,PI,0.9995169080180736
399,QU,0.00048206882221076073
400,AC,1.5512206903162e-05
400,LI,5.027851443471012e-07
400,OT,4.7438930975558826e-05
400,PI,0.9999365446812041
400,QU,1.3957729086196322e-09
401,AC,0.1047854222352746
401,LI,0.7439879202325351
401,OT,0.12291599235802632
401,PI,0.007923710089812113
401,QU,0.0203869550843518
402,AC,2.211663435094262e-06
402,LI,4.531108402538251e-06
402,OT,4.354050795910339e-09
402,PI,0.797649621354791
402,QU,0.2023436315193207
403,AC,2.3730071018511406e-05
403,LI,4.011978872076758e-06
403,OT,1.8029439719880915e-06
403,PI,0.9942523911867752
403,QU,0.005718063819362029
404,AC,4.795328031885944e-06
404,LI,8.290811518745632e-06
404,OT,6.90534265535518e-08
404,PI,0.9834179360215448
404,QU,0.016568908785477923
405,AC,0.00014644126866066967
405,LI,4.974244388546225e-07
405,OT,1.3895422487014101e-06
405,PI,0.9795915078759754
405,QU,0.02026016388867618
407,AC,1.361029963730508e-05
407,LI,1.2255985362388677e-05
407,OT,9.193230089365494e-09
407,PI,0.9538019898845786
407,QU,0.046172134637191636
410,AC,0.14232243105995163
410,LI,0.07081620222352628
410,OT,0.39732922433150086
410,PI,0.0019482894841894053
410,QU,0.3875838529008319
414,AC,5.9701323663363854e-05
414,LI,1.0093323701109473e-06
414,OT,8.73369575667777e-07
414,PI,0.9998579469213676
414,QU,8.046905302298114e-05
415,AC,8.51874594777863e-06
415,LI,2.9703044032713874e-06
415,OT,1.0375582920667485e-06
415,PI,0.9899617687556802
415,QU,0.01002570463567657
416,AC,0.0009546065842112932
416,LI,2.967157741364808e-06
416,OT,9.721451515473926e-05
416,PI,0.0004377106461057457
416,QU,0.9985075010967869
417,AC,2.3450088328619522e-05
417,LI,5.200538166966866e-05
417,OT,0.00016114730563660863
417,PI,0.9406871713264494
417,QU,0.059076225897915564
419,AC,0.00011451682356588035
419,LI,2.5054295846224853e-06
419,OT,2.6326509180651955e-06
419,PI,0.8136213410629075
419,QU,0.18625900403302384
420,AC,9.160523185794527e-06
420,LI,8.504424953272173e-06
420,OT,3.949700791100635e-06
420,PI,0.9919335399845487
420,QU,0.00804484536652119
423,AC,7.430519200373481e-05
423,LI,7.362900320847483e-06
423,OT,2.6075419260111684e-06
423,PI,0.994188427726227
423,QU,0.005727296639522315
424,AC,0.003342232100614884
424,LI,0.0011618574648235038
424,OT,9.246278061011229e-05
424,PI,0.9842969261229786
424,QU,0.01110652153097284
426,AC,0.00010244317123049117
426,LI,4.344483708344498e-05
426,OT,4.664495509641597e-05
426,PI,0.04024872883105167
426,QU,0.9595587382055379
427,AC,0.0013684147060545283
427,LI,5.852675247989228e-05
427,OT,5.580476810335683e-05
427,PI,0.995295688349703
427,QU,0.003221565423659284
430,AC,0.004982528207303841
430,LI,0.0026904588115505695
430,OT,0.0013887838038513258
430,PI,0.9793328309150141
430,QU,0.011605398262280148
431,AC,0.004295332580395626
431,LI,3.8598020600322023e-13
431,OT,1.6507938786118978e-09
431,PI,0.04331415167472247
431,QU,0.952390514093702
432,AC,0.0008409087007289513
432,LI,0.0002700009485399521
432,OT,0.0007360276688916271
432,PI,0.0023021254055308788
432,QU,0.9958509372763084
435,AC,2.99341401870925e-05
435,LI,0.00018088193226775665
435,OT,2.796736019654226e-06
435,PI,0.18183027382339587
435,QU,0.8179561133681296
440,AC,2.8243600551264694e-07
440,LI,7.745984476265584e-07
440,OT,4.150223174950417e-07
440,PI,0.9997599138550047
440,QU,0.0002386140882246422
446,AC,0.00014999965310816005
446,LI,5.038523685749079e-06
446,OT,2.2568681534099635e-05
446,PI,0.9942202310985551
446,QU,0.005602162043117022
448,AC,0.00023080085255031723
448,LI,0.0009178502062919044
448,OT,0.005515426374739269
448,PI,0.00028861676376983606
448,QU,0.9930473058026487
450,AC,6.27159615016318e-05
450,LI,3.636597359795444e-07
450,OT,6.504393893227145e-07
450,PI,0.9943463687112694
450,QU,0.005589901228103642
451,AC,6.19726828146929e-05
451,LI,3.798616906652021e-05
451,OT,2.935168310760987e-05
451,PI,0.9993994900552782
451,QU,0.00047119940973302827
452,AC,1.0216697449310968e-06
452,LI,7.058714023678608e-08
452,OT,7.696371807357604e-08
452,PI,0.9977774256813542
452,QU,0.0022214050980424948
454,AC,0.016779311751117486
454,LI,0.0002701936024220533
454,OT,0.0006447901437019881
454,PI,0.9565612763695303
454,QU,0.025744428133228227
455,AC,0.0007696836437115903
455,LI,8.926495992257835e-05
455,OT,3.32454516221691e-05
455,PI,0.7279622360801596
455,QU,0.271145569864584
463,AC,5.749884797005601e-06
463,LI,1.3265847238555178e-08
463,OT,2.046329450731128e-07
463,PI,0.998176496143525
463,QU,0.001817536072885617
465,AC,0.002998691423494652
465,LI,1.0898668587186626e-06
465,OT,2.8943732653169416e-06
465,PI,0.9274460013764616
465,QU,0.06955132295991968
466,AC,2.917089197267318e-06
466,LI,3.689546959085784e-06
466,OT,2.0320436011353786e-07
466,PI,0.9745240757327025
466,QU,0.02546911442678097
469,AC,7.92758128774808e-05
469,LI,3.4394182449075733e-07
469,OT,1.9255156159460198e-06
469,PI,2.498585902429387e-07
469,QU,0.9999182048710918
470,AC,1.779935801776553e-05
470,LI,1.4025058517847716e-06
470,OT,3.7180955185344008e-06
470,PI,0.9939613398077909
470,QU,0.006015740232821077
471,AC,2.0912216642020887e-05
471,LI,7.463097677035571e-06
471,OT,1.7817721033233637e-06
471,PI,0.9968748931640761
471,QU,0.0030949497495015702
472,AC,0.0060955487089230055
472,LI,9.035271349160941e-07
472,OT,1.1493079665431356e-05
472,PI,0.13507395053851995
472,QU,0.8588181041457567
473,AC,1.1655098926002069e-05
473,LI,9.076174235577892e-07
473,OT,5.270269000941635e-07
473,PI,0.9969429001859901
473,QU,0.0030440100707601545
474,AC,0.0002786065491334417
474,LI,1.3771522696472934e-05
474,OT,1.015011578140661e-05
474,PI,0.9412915880609453
474,QU,0.05840588375144347
475,AC,8.895901882420366e-05
475,LI,1.6033582949782407e-05
475,OT,3.4046253679489855e-05
475,PI,0.9803580170529426
475,QU,0.01950294409160398
476,AC,0.005329705596277342
476,LI,0.0026874779519021684
476,OT,5.049579889817598e-07
476,PI,0.0009135539029731264
476,QU,0.9910687575908583
478,AC,0.003521100848609164
478,LI,0.0029248805390633187
478,OT,6.494859514762225e-05
478,PI,0.5800764373632183
478,QU,0.41341263265396144
479,AC,3.345659535497041e-05
479,LI,5.4357863766529834e-05
479,OT,1.3780936472109216e-05
479,PI,0.8116910971653463
479,QU,0.18820730743906025
480,AC,4.766688683095628e-06
480,LI,1.3500629405824735e-07
480,OT,1.5525069766900171e-07
480,PI,0.9977092596296989
480,QU,0.0022856834246262727
482,AC,0.506179860522578
482,LI,0.135648247786647
482,OT,0.006705733959946216
482,PI,0.1948829226093404
482,QU,0.15658323512148842
484,AC,0.00011477704048449559
484,LI,0.00011801473794882188
484,OT,0.00018473488813887859
484,PI,0.006292734719811119
484,QU,0.9932897386136167
489,AC,1.5687546473920807e-05
489,LI,8.138211123311525e-06
489,OT,6.717902566898256e-07
489,PI,0.925283153556981
489,QU,0.07469234889516498
490,AC,0.004734545802104652
490,LI,1.18993886908244e-05
490,OT,0.0011662941145098606
490,PI,0.06279585484033863
490,QU,0.9312914058543562
492,AC,1.863061828796411e-05
492,LI,2.4854212828515583e-05
492,OT,2.244314761988486e-06
492,PI,0.9640331112708532
492,QU,0.03592115958326805
493,AC,0.0019937220423287107
493,LI,0.00044349923461983206
493,OT,0.00026061497937336127
493,PI,0.9202205485822217
493,QU,0.07708161516145642
494,AC,1.7317359492616624e-06
494,LI,3.258082242514026e-07
494,OT,1.123137363977667e-07
494,PI,0.9970772256725864
494,QU,0.002920604469503744
495,AC,0.00033414658979286077
495,LI,1.5870507732871526e-05
495,OT,6.418745353716416e-05
495,PI,0.8899730887683396
495,QU,0.10961270668059744
496,AC,0.00047688933556485637
496,LI,8.275034167091284e-05
496,OT,1.2643791673517207e-06
496,PI,0.9665615381837179
496,QU,0.032877557759879036
497,AC,0.00029741004404407916
497,LI,7.559612832500836e-06
497,OT,1.8734299157879242e-06
497,PI,0.996413717586086
497,QU,0.0032794393271216005
501,AC,9.893709786894303e-08
501,LI,1.2696046604198507e-11
501,OT,1.9171605174055496e-11
501,PI,0.9999797814817601
501,QU,2.0119549274236637e-05
505,AC,0.03758516408604529
505,LI,0.006511921129171642
505,OT,0.01029776407882361
505,PI,0.9430271952262325
505,QU,0.0025779554797268076
508,AC,1.0628843675103792e-05
508,LI,2.102399504971187e-05
508,OT,1.554699358266419e-07
508,PI,0.9736268414593101
508,QU,0.02634135023202922
512,AC,2.4851467908889427e-06
512,LI,1.3050004838008872e-06
512,OT,1.2606247958614318e-09
512,PI,0.9909924218875565
512,QU,0.009003786704543958
517,AC,2.380383218769864e-06
517,LI,1.1384074122561758e-05
517,OT,2.367543517314433e-07
517,PI,0.5670256910354967
517,QU,0.43296030775281025
518,AC,2.3864313750887277e-06
518,LI,3.7534995302801273e-06
518,OT,4.030004017105984e-06
518,PI,0.9995633351071881
518,QU,0.00042649495788925834
521,AC,7.58232329764506e-05
521,LI,2.276573905626514e-05
521,OT,5.788631211961442e-06
521,PI,0.9990918569243402
521,QU,0.0008037654724150854
523,AC,0.00022928676578885696
523,LI,0.00020025093158164265
523,OT,1.4634631659173406e-05
523,PI,0.22741618013992493
523,QU,0.7721396475310454
524,AC,1.1671971115696485e-07
524,LI,2.6597119162072525e-07
524,OT,1.8807838610930074e-08
524,PI,0.9997242001512295
524,QU,0.0002753983500289969
525,AC,7.143087178010654e-05
525,LI,0.0006186851527343679
525,OT,2.177970172693955e-07
525,PI,0.08514103366351611
525,QU,0.9141686325149521
527,AC,0.00021374397670202933
527,LI,4.8992664096471805e-05
527,OT,0.000302217273264493
527,PI,0.9349910801335323
527,QU,0.06444396595240462
528,AC,1.6598773160270906e-05
528,LI,2.3441208256352265e-05
528,OT,8.552504899261622e-07
528,PI,0.9189021140699206
528,QU,0.08105699069817283
529,AC,2.6987035524523428e-05
529,LI,2.01548616666635e-05
529,OT,8.409810730945363e-06
529,PI,0.9599902784861518
529,QU,0.03995416980592597
530,AC,2.838864632828432e-06
530,LI,6.047211448122402e-07
530,OT,3.4862007772382827e-07
530,PI,0.9988530556522419
530,QU,0.0011431521419028076
531,AC,0.00024103623151210194
531,LI,0.0009707052084922456
531,OT,0.0005752072044900144
531,PI,0.28335824108011365
531,QU,0.714854810275392
536,AC,1.9875414969002776e-06
536,LI,8.617045720747147e-06
536,OT,2.3036242513182817e-07
536,PI,0.9993101022824313
536,QU,0.0006790627679259037
539,AC,5.7624327943046865e-06
539,LI,4.590460006861818e-06
539,OT,4.808824016571732e-06
539,PI,0.9870385135895803
539,QU,0.012946324693601999
540,AC,2.615847066386011e-05
540,LI,4.9110515272108444e-05
540,OT,6.0041909476224755e-06
540,PI,0.9985646508303151
540,QU,0.0013540759928013552
546,AC,0.10970995595012287
546,LI,0.0007887157985319161
546,OT,0.00035366335631916855
546,PI,0.7466989843408732
546,QU,0.14244868055415277
547,AC,0.0007164585486742341
547,LI,3.278372805370144e-05
547,OT,7.396441676960609e-06
547,PI,0.023899933493188134
547,QU,0.975343427788407
552,AC,0.0003987134102866191
552,LI,5.9272919390007315e-06
552,OT,7.222903580579208e-05
552,PI,0.0141650030374534
552,QU,0.9853581272245151
554,AC,0.007889811769413833
554,LI,0.056430881297562664
554,OT,0.9346220523126574
554,PI,0.00016022550960901358
554,QU,0.0008970291107573139
557,AC,8.8127997240236e-06
557,LI,5.681753370095703e-06
557,OT,2.2532985905713958e-07
557,PI,0.998580421543457
557,QU,0.0014048585735896217
559,AC,0.0015586562079955612
559,LI,3.1132717210757214e-05
559,OT,7.434216202379549e-06
559,PI,0.9250769485233058
559,QU,0.07332582833528548
561,AC,0.03504466875271105
561,LI,0.0003004187236758997
561,OT,0.029993520984431317
561,PI,0.9305446748405011
561,QU,0.004116716698680663
564,AC,0.7681547351794507
564,LI,0.0022471870453888263
564,OT,0.0010800351540540345
564,PI,0.033445638887061764
564,QU,0.19507240373404489
567,AC,2.1432484231979215e-05
567,LI,0.00017073085213866206
567,OT,8.448199584959607e-08
567,PI,0.8521297545867144
567,QU,0.14767799759491904
568,AC,0.00010142496501287364
568,LI,0.00019510913132069196
568,OT,0.0002380621479692682
568,PI,0.40211934874980915
568,QU,0.5973460550058881
578,AC,0.00011003001445139709
578,LI,0.0007782759768245812
578,OT,5.732053768932484e-06
578,PI,0.1511194087320351
578,QU,0.8479865532229199
581,AC,3.66400107619643e-05
581,LI,2.9373024888341006e-08
581,OT,4.3201733512622805e-06
581,PI,0.7225819226509901
581,QU,0.27737708779187176
583,AC,3.764197433556028e-07
583,LI,2.4149601038045542e-06
583,OT,6.243171654309744e-09
583,PI,0.9064340904278217
583,QU,0.09356311194915937
586,AC,0.00023002994062074284
586,LI,1.9026228733357148e-06
586,OT,1.3090434790298064e-06
586,PI,0.8647729939475087
586,QU,0.13499376444551817
587,AC,0.0009208036634819316
587,LI,8.616163028270669e-05
587,OT,3.4198274635179006e-05
587,PI,0.050270112012590275
587,QU,0.94868872441901
588,AC,2.8407343008566393e-08
588,LI,1.517059961784914e-09
588,OT,1.8146689697437964e-09
588,PI,0.9999962446169677
588,QU,3.7236439605517107e-06
590,AC,0.0003655292352714054
590,LI,0.00012336735078654078
590,OT,1.1172321303563146e-05
590,PI,0.9561479942527453
590,QU,0.04335193683989326
592,AC,4.839554545821412e-05
592,LI,2.8030674186129515e-05
592,OT,1.88866026089889e-05
592,PI,0.9997555538132455
592,QU,0.00014913336450117555
594,AC,5.390911230066243e-05
594,LI,0.00012561697772325747
594,OT,3.679621195097917e-06
594,PI,0.801118807876043
594,QU,0.19869798641273814
598,AC,7.522899807297971e-05
598,LI,3.6300217980454604e-05
598,OT,6.77102573583485e-07
598,PI,0.9064327171783416
598,QU,0.09345507650303139
601,AC,7.721534650135243e-05
601,LI,3.4669612697307544e-06
601,OT,5.346785387899929e-07
601,PI,0.984521417792919
601,QU,0.015397365220770964
602,AC,0.00018421129361845018
602,LI,2.1161347650100517e-05
602,OT,1.152752280952107e-05
602,PI,0.8990333197101054
602,QU,0.10074978012581663
606,AC,0.005977521574153579
606,LI,0.0002499591059840473
606,OT,1.4285982159905696e-05
606,PI,0.07155234251110693
606,QU,0.9222058908265955
608,AC,7.873954991735932e-05
608,LI,5.2759229654894406e-05
608,OT,8.819518624526216e-08
608,PI,0.9921632109697205
608,QU,0.00770520205552122
609,AC,0.005120222328241753
609,LI,0.000190540940390625
609,OT,4.000290627207633e-05
609,PI,0.964790631651379
609,QU,0.029858602173716515
610,AC,0.0024285713699110046
610,LI,5.343092957518338e-05
610,OT,0.00023774641432118508
610,PI,0.8789697717413841
610,QU,0.11831047954480849
612,AC,0.00012637740860780262
612,LI,2.531359768186933e-05
612,OT,1.1525337731937623e-05
612,PI,0.9732661623437894
612,QU,0.026570621312189017
622,AC,0.00019809018884212488
622,LI,7.666475964616167e-06
622,OT,5.161495155779621e-06
622,PI,0.7116396847670329
622,QU,0.28814939707300463
